DeliveryDate,HourEnding,AncillaryType,MCPC,DSTFlag
12/28/2025,19:00,REGUP,1.15,N
12/28/2025,20:00,ECRS,0.64,N
12/28/2025,20:00,NSPIN,2.35,N
12/28/2025,20:00,RRS,0.63,N
12/28/2025,20:00,REGDN,0.93,N
12/28/2025,20:00,REGUP,0.63,N
12/28/2025,21:00,ECRS,0.5,N
12/28/2025,21:00,NSPIN,2.33,N
12/28/2025,21:00,RRS,0.5,N
12/28/2025,21:00,REGUP,0.5,N
12/28/2025,21:00,REGDN,0.93,N
12/28/2025,22:00,NSPIN,2,N
12/28/2025,22:00,ECRS,0.5,N
12/28/2025,22:00,RRS,0.5,N
12/28/2025,22:00,REGDN,0.78,N
12/28/2025,22:00,REGUP,0.47,N
12/28/2025,23:00,ECRS,0.64,N
12/28/2025,23:00,NSPIN,2.47,N
12/28/2025,23:00,RRS,0.64,N
12/28/2025,23:00,REGUP,0.83,N
12/28/2025,23:00,REGDN,0.03,N
12/28/2025,24:00,ECRS,0.5,N
12/28/2025,24:00,NSPIN,2.38,N
12/28/2025,24:00,RRS,0.5,N
12/28/2025,24:00,REGUP,0.5,N
12/28/2025,24:00,REGDN,0.5,N
12/29/2025,01:00,ECRS,0.47,N
12/29/2025,01:00,REGUP,0.64,N
12/29/2025,01:00,REGDN,0.63,N
12/29/2025,01:00,RRS,0.38,N
12/29/2025,01:00,NSPIN,2,N
12/29/2025,02:00,ECRS,0.32,N
12/29/2025,02:00,REGDN,0.5,N
12/29/2025,02:00,REGUP,0.81,N
12/29/2025,02:00,RRS,0.23,N
12/29/2025,02:00,NSPIN,2,N
12/29/2025,03:00,ECRS,0.5,N
12/29/2025,03:00,NSPIN,1.65,N
12/29/2025,03:00,RRS,0.41,N
12/29/2025,03:00,REGUP,0.72,N
12/29/2025,03:00,REGDN,0.5,N
12/29/2025,04:00,ECRS,0.16,N
12/29/2025,04:00,NSPIN,1.73,N
12/29/2025,04:00,RRS,0.31,N
12/29/2025,04:00,REGUP,0.7,N
12/29/2025,04:00,REGDN,0.88,N
12/29/2025,05:00,NSPIN,1.85,N
12/29/2025,05:00,ECRS,0.49,N
12/29/2025,05:00,RRS,0.49,N
12/29/2025,05:00,REGDN,1.62,N
12/29/2025,05:00,REGUP,0.68,N
12/29/2025,06:00,ECRS,0.49,N
12/29/2025,06:00,REGDN,0.91,N
12/29/2025,06:00,REGUP,0.75,N
12/29/2025,06:00,RRS,0.49,N
12/29/2025,06:00,NSPIN,1.86,N
12/29/2025,07:00,ECRS,0.5,N
12/29/2025,07:00,REGDN,2.06,N
12/29/2025,07:00,REGUP,1.06,N
12/29/2025,07:00,RRS,0.5,N
12/29/2025,07:00,NSPIN,2.5,N
12/29/2025,08:00,ECRS,0.5,N
12/29/2025,08:00,NSPIN,2.69,N
12/29/2025,08:00,RRS,0.5,N
12/29/2025,08:00,REGUP,1.36,N
12/29/2025,08:00,REGDN,5.85,N
12/29/2025,09:00,ECRS,0.5,N
12/29/2025,09:00,RRS,0.5,N
12/29/2025,09:00,NSPIN,2,N
12/29/2025,09:00,REGUP,1.21,N
12/29/2025,09:00,REGDN,2.49,N
12/29/2025,10:00,ECRS,0.49,N
12/29/2025,10:00,NSPIN,1.5,N
12/29/2025,10:00,RRS,0.49,N
12/29/2025,10:00,REGUP,1.02,N
12/29/2025,10:00,REGDN,1.24,N
12/29/2025,11:00,ECRS,0.39,N
12/29/2025,11:00,REGDN,1.74,N
12/29/2025,11:00,REGUP,1.01,N
12/29/2025,11:00,RRS,0.39,N
12/29/2025,11:00,NSPIN,1.5,N
12/29/2025,12:00,ECRS,0.33,N
12/29/2025,12:00,NSPIN,1.53,N
12/29/2025,12:00,RRS,0.33,N
12/29/2025,12:00,REGUP,1,N
12/29/2025,12:00,REGDN,1.24,N
12/29/2025,13:00,ECRS,0.33,N
12/29/2025,13:00,NSPIN,1.5,N
12/29/2025,13:00,RRS,0.33,N
12/29/2025,13:00,REGUP,0.4,N
12/29/2025,13:00,REGDN,2.79,N
12/29/2025,14:00,ECRS,0.49,N
12/29/2025,14:00,REGDN,1,N
12/29/2025,14:00,REGUP,1.37,N
12/29/2025,14:00,RRS,0.49,N
12/29/2025,14:00,NSPIN,1.05,N
12/29/2025,15:00,ECRS,0.5,N
12/29/2025,15:00,NSPIN,1.04,N
12/29/2025,15:00,RRS,0.45,N
12/29/2025,15:00,REGDN,3,N
12/29/2025,15:00,REGUP,1.36,N
12/29/2025,16:00,ECRS,0.69,N
12/29/2025,16:00,NSPIN,1.2,N
12/29/2025,16:00,RRS,0.5,N
12/29/2025,16:00,REGUP,1.29,N
12/29/2025,16:00,REGDN,4.39,N
12/29/2025,17:00,NSPIN,1.36,N
12/29/2025,17:00,ECRS,0.5,N
12/29/2025,17:00,RRS,0.49,N
12/29/2025,17:00,REGDN,6.18,N
12/29/2025,17:00,REGUP,1.07,N
12/29/2025,18:00,ECRS,1,N
12/29/2025,18:00,NSPIN,4.05,N
12/29/2025,18:00,RRS,1,N
12/29/2025,18:00,REGUP,0.9,N
12/29/2025,18:00,REGDN,0.87,N
12/29/2025,19:00,ECRS,3.69,N
12/29/2025,19:00,RRS,3.67,N
12/29/2025,19:00,NSPIN,6.2,N
12/29/2025,19:00,REGUP,4.52,N
12/29/2025,19:00,REGDN,0.03,N
12/29/2025,20:00,ECRS,2.53,N
12/29/2025,20:00,REGDN,0.5,N
12/29/2025,20:00,REGUP,1,N
12/29/2025,20:00,RRS,2.5,N
12/29/2025,20:00,NSPIN,5.6,N
12/29/2025,21:00,ECRS,2.83,N
12/29/2025,21:00,REGDN,0.5,N
12/29/2025,21:00,REGUP,2.72,N
12/29/2025,21:00,RRS,2.74,N
12/29/2025,21:00,NSPIN,5.54,N
12/29/2025,22:00,ECRS,2,N
12/29/2025,22:00,NSPIN,5,N
12/29/2025,22:00,RRS,1.81,N
12/29/2025,22:00,REGUP,2.86,N
12/29/2025,22:00,REGDN,0.5,N
12/29/2025,23:00,ECRS,2.06,N
12/29/2025,23:00,NSPIN,6,N
12/29/2025,23:00,RRS,1.97,N
12/29/2025,23:00,REGUP,1.97,N
12/29/2025,23:00,REGDN,1,N
12/29/2025,24:00,REGDN,2.22,N
12/29/2025,24:00,ECRS,2.34,N
12/29/2025,24:00,NSPIN,4.45,N
12/29/2025,24:00,RRS,2.25,N
12/29/2025,24:00,REGUP,2.84,N
12/30/2025,01:00,ECRS,0.51,N
12/30/2025,01:00,REGUP,0.42,N
12/30/2025,01:00,REGDN,0.5,N
12/30/2025,01:00,RRS,0.42,N
12/30/2025,01:00,NSPIN,3.17,N
12/30/2025,02:00,ECRS,0.42,N
12/30/2025,02:00,REGDN,0.22,N
12/30/2025,02:00,REGUP,0.82,N
12/30/2025,02:00,RRS,0.33,N
12/30/2025,02:00,NSPIN,3.12,N
12/30/2025,03:00,ECRS,0.43,N
12/30/2025,03:00,NSPIN,3.07,N
12/30/2025,03:00,RRS,0.34,N
12/30/2025,03:00,REGUP,0.8,N
12/30/2025,03:00,REGDN,0.5,N
12/30/2025,04:00,ECRS,0.43,N
12/30/2025,04:00,NSPIN,3.07,N
12/30/2025,04:00,RRS,0.34,N
12/30/2025,04:00,REGUP,0.55,N
12/30/2025,04:00,REGDN,1,N
12/30/2025,05:00,NSPIN,3.12,N
12/30/2025,05:00,ECRS,0.5,N
12/30/2025,05:00,RRS,0.49,N
12/30/2025,05:00,REGDN,1,N
12/30/2025,05:00,REGUP,0.57,N
12/30/2025,06:00,ECRS,0.54,N
12/30/2025,06:00,REGDN,0.5,N
12/30/2025,06:00,REGUP,0.67,N
12/30/2025,06:00,RRS,0.5,N
12/30/2025,06:00,NSPIN,4.3,N
12/30/2025,07:00,ECRS,0.94,N
12/30/2025,07:00,REGDN,0.02,N
12/30/2025,07:00,REGUP,0.93,N
12/30/2025,07:00,RRS,0.94,N
12/30/2025,07:00,NSPIN,6.2,N
12/30/2025,08:00,ECRS,9.99,N
12/30/2025,08:00,NSPIN,10.22,N
12/30/2025,08:00,RRS,9.97,N
12/30/2025,08:00,REGUP,9.94,N
12/30/2025,08:00,REGDN,0.01,N
12/30/2025,09:00,ECRS,4.45,N
12/30/2025,09:00,RRS,4.5,N
12/30/2025,09:00,NSPIN,6,N
12/30/2025,09:00,REGUP,4.5,N
12/30/2025,09:00,REGDN,5.34,N
12/30/2025,10:00,ECRS,1.93,N
12/30/2025,10:00,NSPIN,2.97,N
12/30/2025,10:00,RRS,1.88,N
12/30/2025,10:00,REGUP,2.58,N
12/30/2025,10:00,REGDN,1.24,N
12/30/2025,11:00,ECRS,0.77,N
12/30/2025,11:00,REGDN,0.76,N
12/30/2025,11:00,REGUP,1.28,N
12/30/2025,11:00,RRS,0.75,N
12/30/2025,11:00,NSPIN,2,N
12/30/2025,12:00,ECRS,0.39,N
12/30/2025,12:00,NSPIN,2,N
12/30/2025,12:00,RRS,0.39,N
12/30/2025,12:00,REGUP,0.98,N
12/30/2025,12:00,REGDN,0.5,N
12/30/2025,13:00,ECRS,0.33,N
12/30/2025,13:00,NSPIN,1.99,N
12/30/2025,13:00,RRS,0.34,N
12/30/2025,13:00,REGUP,0.92,N
12/30/2025,13:00,REGDN,0.5,N
12/30/2025,14:00,ECRS,0.42,N
12/30/2025,14:00,REGDN,0.5,N
12/30/2025,14:00,REGUP,0.49,N
12/30/2025,14:00,RRS,0.33,N
12/30/2025,14:00,NSPIN,1.36,N
12/30/2025,15:00,ECRS,0.43,N
12/30/2025,15:00,NSPIN,1.05,N
12/30/2025,15:00,RRS,0.33,N
12/30/2025,15:00,REGDN,0.5,N
12/30/2025,15:00,REGUP,0.34,N
12/30/2025,16:00,ECRS,0.52,N
12/30/2025,16:00,NSPIN,1.06,N
12/30/2025,16:00,RRS,0.37,N
12/30/2025,16:00,REGUP,0.44,N
12/30/2025,16:00,REGDN,3.94,N
12/30/2025,17:00,NSPIN,1.2,N
12/30/2025,17:00,ECRS,0.66,N
12/30/2025,17:00,RRS,0.47,N
12/30/2025,17:00,REGDN,4.05,N
12/30/2025,17:00,REGUP,1.16,N
12/30/2025,18:00,ECRS,0.5,N
12/30/2025,18:00,NSPIN,3,N
12/30/2025,18:00,RRS,0.5,N
12/30/2025,18:00,REGUP,0.47,N
12/30/2025,18:00,REGDN,0.81,N
12/30/2025,19:00,ECRS,0.84,N
12/30/2025,19:00,RRS,1,N
12/30/2025,19:00,NSPIN,3,N
12/30/2025,19:00,REGUP,1.68,N
12/30/2025,19:00,REGDN,0.03,N
12/30/2025,20:00,ECRS,0.5,N
12/30/2025,20:00,REGDN,0.04,N
12/30/2025,20:00,REGUP,3.74,N
12/30/2025,20:00,RRS,2.34,N
12/30/2025,20:00,NSPIN,3.23,N
12/30/2025,21:00,ECRS,0.5,N
12/30/2025,21:00,REGDN,1.77,N
12/30/2025,21:00,REGUP,0.88,N
12/30/2025,21:00,RRS,0.88,N
12/30/2025,21:00,NSPIN,3.05,N
12/30/2025,22:00,ECRS,0.5,N
12/30/2025,22:00,NSPIN,3,N
12/30/2025,22:00,RRS,1,N
12/30/2025,22:00,REGUP,1.43,N
12/30/2025,22:00,REGDN,1.55,N
12/30/2025,23:00,ECRS,0.5,N
12/30/2025,23:00,NSPIN,3,N
12/30/2025,23:00,RRS,2,N
12/30/2025,23:00,REGUP,2.63,N
12/30/2025,23:00,REGDN,1.65,N
12/30/2025,24:00,REGDN,1.34,N
12/30/2025,24:00,ECRS,0.5,N
12/30/2025,24:00,NSPIN,3,N
12/30/2025,24:00,RRS,2,N
12/30/2025,24:00,REGUP,2.63,N
12/31/2025,01:00,ECRS,0.78,N
12/31/2025,01:00,REGDN,0.56,N
12/31/2025,01:00,REGUP,0.98,N
12/31/2025,01:00,NSPIN,2.99,N
12/31/2025,01:00,RRS,0.69,N
12/31/2025,02:00,ECRS,0.42,N
12/31/2025,02:00,NSPIN,2.99,N
12/31/2025,02:00,RRS,0.33,N
12/31/2025,02:00,REGUP,0.82,N
12/31/2025,02:00,REGDN,0.5,N
12/31/2025,03:00,NSPIN,2,N
12/31/2025,03:00,ECRS,0.58,N
12/31/2025,03:00,RRS,0.49,N
12/31/2025,03:00,REGDN,0.71,N
12/31/2025,03:00,REGUP,0.91,N
12/31/2025,04:00,ECRS,0.34,N
12/31/2025,04:00,NSPIN,2,N
12/31/2025,04:00,RRS,0.33,N
12/31/2025,04:00,REGUP,0.88,N
12/31/2025,04:00,REGDN,0.86,N
12/31/2025,05:00,ECRS,0.37,N
12/31/2025,05:00,RRS,0.36,N
12/31/2025,05:00,NSPIN,2.67,N
12/31/2025,05:00,REGUP,0.84,N
12/31/2025,05:00,REGDN,1,N
12/31/2025,06:00,ECRS,0.49,N
12/31/2025,06:00,REGDN,0.19,N
12/31/2025,06:00,REGUP,0.87,N
12/31/2025,06:00,RRS,0.49,N
12/31/2025,06:00,NSPIN,2.99,N
12/31/2025,07:00,ECRS,0.84,N
12/31/2025,07:00,REGDN,0.02,N
12/31/2025,07:00,REGUP,0.77,N
12/31/2025,07:00,RRS,0.84,N
12/31/2025,07:00,NSPIN,4,N
12/31/2025,08:00,ECRS,4.38,N
12/31/2025,08:00,NSPIN,4.43,N
12/31/2025,08:00,RRS,4.38,N
12/31/2025,08:00,REGUP,5.23,N
12/31/2025,08:00,REGDN,0.01,N
12/31/2025,09:00,ECRS,3,N
12/31/2025,09:00,REGDN,1.5,N
12/31/2025,09:00,REGUP,2.95,N
12/31/2025,09:00,RRS,2.95,N
12/31/2025,09:00,NSPIN,3,N
12/31/2025,10:00,ECRS,2,N
12/31/2025,10:00,NSPIN,2.23,N
12/31/2025,10:00,RRS,2,N
12/31/2025,10:00,REGDN,1,N
12/31/2025,10:00,REGUP,2.38,N
12/31/2025,11:00,NSPIN,2,N
12/31/2025,11:00,ECRS,0.99,N
12/31/2025,11:00,RRS,0.99,N
12/31/2025,11:00,REGDN,0.53,N
12/31/2025,11:00,REGUP,1.29,N
12/31/2025,12:00,ECRS,0.5,N
12/31/2025,12:00,RRS,0.5,N
12/31/2025,12:00,NSPIN,2,N
12/31/2025,12:00,REGUP,0.9,N
12/31/2025,12:00,REGDN,0.5,N
12/31/2025,13:00,ECRS,0.45,N
12/31/2025,13:00,NSPIN,1.91,N
12/31/2025,13:00,RRS,0.45,N
12/31/2025,13:00,REGUP,0.78,N
12/31/2025,13:00,REGDN,0.5,N
12/31/2025,14:00,ECRS,0.46,N
12/31/2025,14:00,NSPIN,1.32,N
12/31/2025,14:00,RRS,0.37,N
12/31/2025,14:00,REGUP,0.39,N
12/31/2025,14:00,REGDN,0.49,N
12/31/2025,15:00,ECRS,0.44,N
12/31/2025,15:00,NSPIN,1.15,N
12/31/2025,15:00,RRS,0.3,N
12/31/2025,15:00,REGUP,0.25,N
12/31/2025,15:00,REGDN,3.27,N
12/31/2025,16:00,NSPIN,1.04,N
12/31/2025,16:00,ECRS,0.49,N
12/31/2025,16:00,RRS,0.36,N
12/31/2025,16:00,REGDN,1,N
12/31/2025,16:00,REGUP,0.36,N
12/31/2025,17:00,ECRS,0.5,N
12/31/2025,17:00,NSPIN,1.2,N
12/31/2025,17:00,RRS,0.42,N
12/31/2025,17:00,REGUP,1,N
12/31/2025,17:00,REGDN,1.29,N
12/31/2025,18:00,ECRS,2.9,N
12/31/2025,18:00,RRS,1.46,N
12/31/2025,18:00,NSPIN,2.85,N
12/31/2025,18:00,REGUP,4.5,N
12/31/2025,18:00,REGDN,0.01,N
12/31/2025,19:00,NSPIN,3,N
12/31/2025,19:00,ECRS,0.5,N
12/31/2025,19:00,RRS,2.95,N
12/31/2025,19:00,REGDN,0.03,N
12/31/2025,19:00,REGUP,3.24,N
12/31/2025,20:00,ECRS,1.98,N
12/31/2025,20:00,NSPIN,3,N
12/31/2025,20:00,RRS,1,N
12/31/2025,20:00,REGDN,1.45,N
12/31/2025,20:00,REGUP,2.01,N
12/31/2025,21:00,ECRS,0.93,N
12/31/2025,21:00,NSPIN,3,N
12/31/2025,21:00,RRS,0.84,N
12/31/2025,21:00,REGUP,1,N
12/31/2025,21:00,REGDN,0.92,N
12/31/2025,22:00,NSPIN,2.65,N
12/31/2025,22:00,ECRS,0.88,N
12/31/2025,22:00,RRS,0.79,N
12/31/2025,22:00,REGDN,1,N
12/31/2025,22:00,REGUP,1.05,N
12/31/2025,23:00,ECRS,0.86,N
12/31/2025,23:00,NSPIN,3,N
12/31/2025,23:00,RRS,0.77,N
12/31/2025,23:00,REGUP,1,N
12/31/2025,23:00,REGDN,0.89,N
12/31/2025,24:00,ECRS,0.99,N
12/31/2025,24:00,NSPIN,2.59,N
12/31/2025,24:00,RRS,0.99,N
12/31/2025,24:00,REGUP,1.34,N
12/31/2025,24:00,REGDN,0.85,N
01/01/2026,01:00,ECRS,0.64,N
01/01/2026,01:00,REGUP,0.87,N
01/01/2026,01:00,REGDN,0.92,N
01/01/2026,01:00,RRS,0.5,N
01/01/2026,01:00,NSPIN,1.97,N
01/01/2026,02:00,ECRS,0.38,N
01/01/2026,02:00,REGDN,1.13,N
01/01/2026,02:00,REGUP,1,N
01/01/2026,02:00,RRS,0.29,N
01/01/2026,02:00,NSPIN,1.69,N
01/01/2026,03:00,ECRS,0.5,N
01/01/2026,03:00,NSPIN,1.5,N
01/01/2026,03:00,RRS,0.41,N
01/01/2026,03:00,REGUP,0.8,N
01/01/2026,03:00,REGDN,1.07,N
01/01/2026,04:00,ECRS,0.52,N
01/01/2026,04:00,NSPIN,1.39,N
01/01/2026,04:00,RRS,0.39,N
01/01/2026,04:00,REGUP,1.04,N
01/01/2026,04:00,REGDN,1,N
01/01/2026,05:00,NSPIN,1.67,N
01/01/2026,05:00,ECRS,0.61,N
01/01/2026,05:00,RRS,0.42,N
01/01/2026,05:00,REGDN,1.2,N
01/01/2026,05:00,REGUP,1.1,N
01/01/2026,06:00,ECRS,0.55,N
01/01/2026,06:00,REGDN,1.25,N
01/01/2026,06:00,REGUP,1.16,N
01/01/2026,06:00,RRS,0.46,N
01/01/2026,06:00,NSPIN,1.78,N
01/01/2026,07:00,ECRS,1,N
01/01/2026,07:00,REGDN,0.02,N
01/01/2026,07:00,REGUP,0.94,N
01/01/2026,07:00,RRS,1,N
01/01/2026,07:00,NSPIN,2.25,N
01/01/2026,08:00,ECRS,3.05,N
01/01/2026,08:00,NSPIN,3,N
01/01/2026,08:00,RRS,2,N
01/01/2026,08:00,REGUP,4.08,N
01/01/2026,08:00,REGDN,0,N
01/01/2026,09:00,ECRS,2.98,N
01/01/2026,09:00,RRS,2.88,N
01/01/2026,09:00,NSPIN,2.93,N
01/01/2026,09:00,REGUP,3.43,N
01/01/2026,09:00,REGDN,5.2,N
01/01/2026,10:00,ECRS,2.07,N
01/01/2026,10:00,NSPIN,1.5,N
01/01/2026,10:00,RRS,1.97,N
01/01/2026,10:00,REGUP,2.79,N
01/01/2026,10:00,REGDN,1.49,N
01/01/2026,11:00,ECRS,0.85,N
01/01/2026,11:00,REGDN,0.99,N
01/01/2026,11:00,REGUP,1.17,N
01/01/2026,11:00,RRS,0.52,N
01/01/2026,11:00,NSPIN,1.2,N
01/01/2026,12:00,ECRS,0.59,N
01/01/2026,12:00,NSPIN,1.28,N
01/01/2026,12:00,RRS,0.5,N
01/01/2026,12:00,REGUP,0.92,N
01/01/2026,12:00,REGDN,0.54,N
01/01/2026,13:00,ECRS,0.65,N
01/01/2026,13:00,NSPIN,1.1,N
01/01/2026,13:00,RRS,0.49,N
01/01/2026,13:00,REGUP,0.9,N
01/01/2026,13:00,REGDN,0.5,N
01/01/2026,14:00,ECRS,0.51,N
01/01/2026,14:00,REGDN,0.5,N
01/01/2026,14:00,REGUP,0.67,N
01/01/2026,14:00,RRS,0.33,N
01/01/2026,14:00,NSPIN,1.05,N
01/01/2026,15:00,ECRS,0.55,N
01/01/2026,15:00,NSPIN,1.09,N
01/01/2026,15:00,RRS,0.36,N
01/01/2026,15:00,REGDN,1,N
01/01/2026,15:00,REGUP,0.64,N
01/01/2026,16:00,ECRS,0.62,N
01/01/2026,16:00,NSPIN,1.41,N
01/01/2026,16:00,RRS,0.43,N
01/01/2026,16:00,REGUP,0.7,N
01/01/2026,16:00,REGDN,1.2,N
01/01/2026,17:00,NSPIN,1.73,N
01/01/2026,17:00,ECRS,0.6,N
01/01/2026,17:00,RRS,0.41,N
01/01/2026,17:00,REGDN,9.51,N
01/01/2026,17:00,REGUP,1.19,N
01/01/2026,18:00,ECRS,1.12,N
01/01/2026,18:00,NSPIN,3.05,N
01/01/2026,18:00,RRS,1.12,N
01/01/2026,18:00,REGUP,2.51,N
01/01/2026,18:00,REGDN,0.01,N
01/01/2026,19:00,ECRS,1.09,N
01/01/2026,19:00,RRS,1,N
01/01/2026,19:00,NSPIN,3.09,N
01/01/2026,19:00,REGUP,1,N
01/01/2026,19:00,REGDN,0.03,N
01/01/2026,20:00,ECRS,1.2,N
01/01/2026,20:00,REGDN,1.18,N
01/01/2026,20:00,REGUP,1.07,N
01/01/2026,20:00,RRS,0.94,N
01/01/2026,20:00,NSPIN,3,N
01/01/2026,21:00,ECRS,1.15,N
01/01/2026,21:00,REGDN,1.1,N
01/01/2026,21:00,REGUP,1.08,N
01/01/2026,21:00,RRS,1,N
01/01/2026,21:00,NSPIN,2,N
01/01/2026,22:00,ECRS,1.15,N
01/01/2026,22:00,NSPIN,1.97,N
01/01/2026,22:00,RRS,1,N
01/01/2026,22:00,REGUP,1.37,N
01/01/2026,22:00,REGDN,1.16,N
01/01/2026,23:00,ECRS,0.88,N
01/01/2026,23:00,NSPIN,1.97,N
01/01/2026,23:00,RRS,0.58,N
01/01/2026,23:00,REGUP,0.58,N
01/01/2026,23:00,REGDN,1.44,N
01/01/2026,24:00,REGDN,1,N
01/01/2026,24:00,ECRS,0.88,N
01/01/2026,24:00,NSPIN,2.2,N
01/01/2026,24:00,RRS,0.55,N
01/01/2026,24:00,REGUP,0.55,N
