DeliveryDate,DeliveryHour,DeliveryInterval,RepeatedHourFlag,ASType,MCPC
12/11/2025,23,2,N,NSPIN,0.92
12/11/2025,23,2,N,REGDN,0
12/11/2025,23,2,N,REGUP,0.05
12/11/2025,23,2,N,RRS,0.12
12/11/2025,23,1,N,ECRS,0
12/11/2025,23,1,N,NSPIN,1.02
12/11/2025,23,1,N,REGDN,0.01
12/11/2025,23,1,N,REGUP,0.02
12/11/2025,23,1,N,RRS,0.13
12/11/2025,24,4,N,ECRS,0.01
12/11/2025,24,4,N,NSPIN,0.25
12/11/2025,24,4,N,REGDN,0.53
12/11/2025,24,4,N,REGUP,0
12/11/2025,24,4,N,RRS,0.03
12/11/2025,24,3,N,ECRS,0.01
12/11/2025,24,3,N,NSPIN,0.25
12/11/2025,24,3,N,REGDN,0.42
12/11/2025,24,3,N,REGUP,0
12/11/2025,24,3,N,RRS,0.03
12/11/2025,24,2,N,ECRS,0.01
12/11/2025,24,2,N,NSPIN,0.35
12/11/2025,24,2,N,REGDN,0.33
12/11/2025,24,2,N,REGUP,0
12/11/2025,24,2,N,RRS,0.05
12/11/2025,24,1,N,ECRS,0.01
12/11/2025,24,1,N,NSPIN,0.42
12/11/2025,24,1,N,REGDN,0.03
12/11/2025,24,1,N,REGUP,0
12/11/2025,24,1,N,RRS,0.05
12/12/2025,1,4,N,ECRS,0.01
12/12/2025,1,4,N,NSPIN,0.19
12/12/2025,1,4,N,REGDN,0.23
12/12/2025,1,4,N,REGUP,0
12/12/2025,1,4,N,RRS,0.01
12/12/2025,1,3,N,ECRS,0.01
12/12/2025,1,3,N,NSPIN,0.2
12/12/2025,1,3,N,REGDN,0.45
12/12/2025,1,3,N,REGUP,0
12/12/2025,1,3,N,RRS,0.01
12/12/2025,1,2,N,ECRS,0.01
12/12/2025,1,2,N,NSPIN,0.2
12/12/2025,1,2,N,REGDN,0.19
12/12/2025,1,2,N,REGUP,0
12/12/2025,1,2,N,RRS,0.01
12/12/2025,1,1,N,ECRS,0.01
12/12/2025,1,1,N,NSPIN,0.23
12/12/2025,1,1,N,REGDN,0.31
12/12/2025,1,1,N,REGUP,0.02
12/12/2025,1,1,N,RRS,0.02
12/12/2025,2,4,N,ECRS,0.01
12/12/2025,2,4,N,NSPIN,0.18
12/12/2025,2,4,N,REGDN,0.09
12/12/2025,2,4,N,REGUP,0
12/12/2025,2,4,N,RRS,0
12/12/2025,2,3,N,ECRS,0.01
12/12/2025,2,3,N,NSPIN,0.2
12/12/2025,2,3,N,REGDN,0.13
12/12/2025,2,3,N,REGUP,0
12/12/2025,2,3,N,RRS,0.01
12/12/2025,2,2,N,ECRS,0.01
12/12/2025,2,2,N,NSPIN,0.22
12/12/2025,2,2,N,REGDN,0.19
12/12/2025,2,2,N,REGUP,0
12/12/2025,2,2,N,RRS,0.01
12/12/2025,2,1,N,ECRS,0
12/12/2025,2,1,N,NSPIN,0.19
12/12/2025,2,1,N,REGDN,0.22
12/12/2025,2,1,N,REGUP,0
12/12/2025,2,1,N,RRS,0.01
12/12/2025,3,4,N,ECRS,0
12/12/2025,3,4,N,NSPIN,0.1
12/12/2025,3,4,N,REGDN,0.16
12/12/2025,3,4,N,REGUP,0
12/12/2025,3,4,N,RRS,0
12/12/2025,3,3,N,ECRS,0
12/12/2025,3,3,N,NSPIN,0.1
12/12/2025,3,3,N,REGDN,0.06
12/12/2025,3,3,N,REGUP,0
12/12/2025,3,3,N,RRS,0
12/12/2025,3,2,N,ECRS,0
12/12/2025,3,2,N,NSPIN,0.12
12/12/2025,3,2,N,REGDN,0
12/12/2025,3,2,N,REGUP,0
12/12/2025,3,2,N,RRS,0
12/12/2025,3,1,N,ECRS,0
12/12/2025,3,1,N,NSPIN,0.1
12/12/2025,3,1,N,REGDN,0.04
12/12/2025,3,1,N,REGUP,0
12/12/2025,3,1,N,RRS,0
12/12/2025,4,4,N,ECRS,0
12/12/2025,4,4,N,NSPIN,0.07
12/12/2025,4,4,N,REGDN,0.03
12/12/2025,4,4,N,REGUP,0
12/12/2025,4,4,N,RRS,0
12/12/2025,4,3,N,ECRS,0
12/12/2025,4,3,N,NSPIN,0.08
12/12/2025,4,3,N,REGDN,0.05
12/12/2025,4,3,N,REGUP,0
12/12/2025,4,3,N,RRS,0
12/12/2025,4,2,N,ECRS,0
12/12/2025,4,2,N,NSPIN,0.09
12/12/2025,4,2,N,REGDN,0
12/12/2025,4,2,N,REGUP,0
12/12/2025,4,2,N,RRS,0
12/12/2025,4,1,N,ECRS,0
12/12/2025,4,1,N,NSPIN,0.09
12/12/2025,4,1,N,REGDN,0
12/12/2025,4,1,N,REGUP,0
12/12/2025,4,1,N,RRS,0
12/12/2025,5,4,N,ECRS,0.01
12/12/2025,5,4,N,NSPIN,0.23
12/12/2025,5,4,N,REGDN,0
12/12/2025,5,4,N,REGUP,0
12/12/2025,5,4,N,RRS,0.01
12/12/2025,5,3,N,ECRS,0.01
12/12/2025,5,3,N,NSPIN,0.15
12/12/2025,5,3,N,REGDN,0
12/12/2025,5,3,N,REGUP,0
12/12/2025,5,3,N,RRS,0.01
12/12/2025,5,2,N,ECRS,0.01
12/12/2025,5,2,N,NSPIN,0.06
12/12/2025,5,2,N,REGDN,0.01
12/12/2025,5,2,N,REGUP,0
12/12/2025,5,2,N,RRS,0
12/12/2025,5,1,N,ECRS,0
12/12/2025,5,1,N,NSPIN,0.06
12/12/2025,5,1,N,REGDN,0.03
12/12/2025,5,1,N,REGUP,0
12/12/2025,5,1,N,RRS,0
12/12/2025,6,4,N,ECRS,0.01
12/12/2025,6,4,N,NSPIN,0.25
12/12/2025,6,4,N,REGDN,0
12/12/2025,6,4,N,REGUP,0
12/12/2025,6,4,N,RRS,0.01
12/12/2025,6,3,N,ECRS,0.01
12/12/2025,6,3,N,NSPIN,0.24
12/12/2025,6,3,N,REGDN,0
12/12/2025,6,3,N,REGUP,0
12/12/2025,6,3,N,RRS,0.01
12/12/2025,6,2,N,ECRS,0.01
12/12/2025,6,2,N,NSPIN,0.23
12/12/2025,6,2,N,REGDN,0
12/12/2025,6,2,N,REGUP,0
12/12/2025,6,2,N,RRS,0.01
12/12/2025,6,1,N,ECRS,0.01
12/12/2025,6,1,N,NSPIN,0.23
12/12/2025,6,1,N,REGDN,0.2
12/12/2025,6,1,N,REGUP,0
12/12/2025,6,1,N,RRS,0.01
12/12/2025,7,4,N,ECRS,0.93
12/12/2025,7,4,N,NSPIN,3.73
12/12/2025,7,4,N,REGDN,0
12/12/2025,7,4,N,REGUP,0.16
12/12/2025,7,4,N,RRS,0.46
12/12/2025,7,3,N,ECRS,0.66
12/12/2025,7,3,N,NSPIN,2.63
12/12/2025,7,3,N,REGDN,0
12/12/2025,7,3,N,REGUP,0
12/12/2025,7,3,N,RRS,0.33
12/12/2025,7,2,N,ECRS,0.36
12/12/2025,7,2,N,NSPIN,1.43
12/12/2025,7,2,N,REGDN,0.29
12/12/2025,7,2,N,REGUP,0
12/12/2025,7,2,N,RRS,0.18
12/12/2025,7,1,N,ECRS,0.25
12/12/2025,7,1,N,NSPIN,1.08
12/12/2025,7,1,N,REGDN,0
12/12/2025,7,1,N,REGUP,0
12/12/2025,7,1,N,RRS,0.14
12/12/2025,8,4,N,ECRS,1.42
12/12/2025,8,4,N,NSPIN,5.65
12/12/2025,8,4,N,REGDN,0.92
12/12/2025,8,4,N,REGUP,3.51
12/12/2025,8,4,N,RRS,0.71
12/12/2025,8,3,N,ECRS,2.13
12/12/2025,8,3,N,NSPIN,5.21
12/12/2025,8,3,N,REGDN,0.73
12/12/2025,8,3,N,REGUP,3.68
12/12/2025,8,3,N,RRS,1.62
12/12/2025,8,2,N,ECRS,2.85
12/12/2025,8,2,N,NSPIN,5.04
12/12/2025,8,2,N,REGDN,0.15
12/12/2025,8,2,N,REGUP,4.47
12/12/2025,8,2,N,RRS,2.49
12/12/2025,8,1,N,ECRS,1.8
12/12/2025,8,1,N,NSPIN,3.68
12/12/2025,8,1,N,REGDN,0.29
12/12/2025,8,1,N,REGUP,2.1
12/12/2025,8,1,N,RRS,1.49
12/12/2025,9,4,N,ECRS,0.72
12/12/2025,9,4,N,NSPIN,2.92
12/12/2025,9,4,N,REGDN,2.15
12/12/2025,9,4,N,REGUP,1.06
12/12/2025,9,4,N,RRS,0.37
12/12/2025,9,3,N,ECRS,0.82
12/12/2025,9,3,N,NSPIN,3.29
12/12/2025,9,3,N,REGDN,1.06
12/12/2025,9,3,N,REGUP,1.23
12/12/2025,9,3,N,RRS,0.41
12/12/2025,9,2,N,ECRS,1.09
12/12/2025,9,2,N,NSPIN,4.35
12/12/2025,9,2,N,REGDN,0.98
12/12/2025,9,2,N,REGUP,1.16
12/12/2025,9,2,N,RRS,0.54
12/12/2025,9,1,N,ECRS,1.18
12/12/2025,9,1,N,NSPIN,5.63
12/12/2025,9,1,N,REGDN,2.05
12/12/2025,9,1,N,REGUP,3.29
12/12/2025,9,1,N,RRS,0.71
12/12/2025,10,4,N,ECRS,0.28
12/12/2025,10,4,N,NSPIN,1.1
12/12/2025,10,4,N,REGDN,0.65
12/12/2025,10,4,N,REGUP,0.28
12/12/2025,10,4,N,RRS,0.14
12/12/2025,10,3,N,ECRS,0.31
12/12/2025,10,3,N,NSPIN,1.22
12/12/2025,10,3,N,REGDN,0.5
12/12/2025,10,3,N,REGUP,0.66
12/12/2025,10,3,N,RRS,0.16
12/12/2025,10,2,N,ECRS,0.29
12/12/2025,10,2,N,NSPIN,1.15
12/12/2025,10,2,N,REGDN,0.4
12/12/2025,10,2,N,REGUP,0.49
12/12/2025,10,2,N,RRS,0.15
12/12/2025,10,1,N,ECRS,0.32
12/12/2025,10,1,N,NSPIN,1.26
12/12/2025,10,1,N,REGDN,0.51
12/12/2025,10,1,N,REGUP,0.5
12/12/2025,10,1,N,RRS,0.16
12/12/2025,11,4,N,ECRS,0.13
12/12/2025,11,4,N,NSPIN,0.84
12/12/2025,11,4,N,REGDN,1.3
12/12/2025,11,4,N,REGUP,0.26
12/12/2025,11,4,N,RRS,0.07
12/12/2025,11,3,N,ECRS,0.16
12/12/2025,11,3,N,NSPIN,0.99
12/12/2025,11,3,N,REGDN,0.91
12/12/2025,11,3,N,REGUP,0.34
12/12/2025,11,3,N,RRS,0.07
12/12/2025,11,2,N,ECRS,0.19
12/12/2025,11,2,N,NSPIN,1.07
12/12/2025,11,2,N,REGDN,0.42
12/12/2025,11,2,N,REGUP,0.42
12/12/2025,11,2,N,RRS,0.08
12/12/2025,11,1,N,ECRS,0.32
12/12/2025,11,1,N,NSPIN,1.28
12/12/2025,11,1,N,REGDN,1.57
12/12/2025,11,1,N,REGUP,0.31
12/12/2025,11,1,N,RRS,0.16
12/12/2025,12,4,N,ECRS,0.15
12/12/2025,12,4,N,NSPIN,0.7
12/12/2025,12,4,N,REGDN,0.36
12/12/2025,12,4,N,REGUP,0.06
12/12/2025,12,4,N,RRS,0.09
12/12/2025,12,3,N,ECRS,0.14
12/12/2025,12,3,N,NSPIN,0.73
12/12/2025,12,3,N,REGDN,0.2
12/12/2025,12,3,N,REGUP,0
12/12/2025,12,3,N,RRS,0.09
12/12/2025,12,2,N,ECRS,0.11
12/12/2025,12,2,N,NSPIN,0.74
12/12/2025,12,2,N,REGDN,0.35
12/12/2025,12,2,N,REGUP,0.07
12/12/2025,12,2,N,RRS,0.09
12/12/2025,12,1,N,ECRS,0.22
12/12/2025,12,1,N,NSPIN,0.94
12/12/2025,12,1,N,REGDN,0.23
12/12/2025,12,1,N,REGUP,0.18
12/12/2025,12,1,N,RRS,0.12
12/12/2025,13,4,N,ECRS,0.09
12/12/2025,13,4,N,NSPIN,0.55
12/12/2025,13,4,N,REGDN,0.3
12/12/2025,13,4,N,REGUP,0
12/12/2025,13,4,N,RRS,0.07
12/12/2025,13,3,N,ECRS,0.12
12/12/2025,13,3,N,NSPIN,0.57
12/12/2025,13,3,N,REGDN,0.3
12/12/2025,13,3,N,REGUP,0.01
12/12/2025,13,3,N,RRS,0.07
12/12/2025,13,2,N,ECRS,0.14
12/12/2025,13,2,N,NSPIN,0.66
12/12/2025,13,2,N,REGDN,0.3
12/12/2025,13,2,N,REGUP,0.01
12/12/2025,13,2,N,RRS,0.08
12/12/2025,13,1,N,ECRS,0.13
12/12/2025,13,1,N,NSPIN,0.68
12/12/2025,13,1,N,REGDN,0.3
12/12/2025,13,1,N,REGUP,0.06
12/12/2025,13,1,N,RRS,0.09
12/12/2025,14,4,N,ECRS,0.06
12/12/2025,14,4,N,NSPIN,0.25
12/12/2025,14,4,N,REGDN,0.91
12/12/2025,14,4,N,REGUP,0.15
12/12/2025,14,4,N,RRS,0.03
12/12/2025,14,3,N,ECRS,0.06
12/12/2025,14,3,N,NSPIN,0.25
12/12/2025,14,3,N,REGDN,1.33
12/12/2025,14,3,N,REGUP,0.15
12/12/2025,14,3,N,RRS,0.03
12/12/2025,14,2,N,ECRS,0.06
12/12/2025,14,2,N,NSPIN,0.25
12/12/2025,14,2,N,REGDN,0.42
12/12/2025,14,2,N,REGUP,0.16
12/12/2025,14,2,N,RRS,0.03
12/12/2025,14,1,N,ECRS,0.06
12/12/2025,14,1,N,NSPIN,0.26
12/12/2025,14,1,N,REGDN,0.26
12/12/2025,14,1,N,REGUP,0
12/12/2025,14,1,N,RRS,0.03
12/12/2025,15,4,N,ECRS,0.03
12/12/2025,15,4,N,NSPIN,0.1
12/12/2025,15,4,N,REGDN,1.27
12/12/2025,15,4,N,REGUP,0.08
12/12/2025,15,4,N,RRS,0.01
12/12/2025,15,3,N,ECRS,0.04
12/12/2025,15,3,N,NSPIN,0.16
12/12/2025,15,3,N,REGDN,1.8
12/12/2025,15,3,N,REGUP,0.05
12/12/2025,15,3,N,RRS,0.02
12/12/2025,15,2,N,ECRS,0.05
12/12/2025,15,2,N,NSPIN,0.19
12/12/2025,15,2,N,REGDN,1.99
12/12/2025,15,2,N,REGUP,0.03
12/12/2025,15,2,N,RRS,0.02
12/12/2025,15,1,N,ECRS,0.05
12/12/2025,15,1,N,NSPIN,0.21
12/12/2025,15,1,N,REGDN,1.42
12/12/2025,15,1,N,REGUP,0.04
12/12/2025,15,1,N,RRS,0.03
12/12/2025,16,4,N,ECRS,0.01
12/12/2025,16,4,N,NSPIN,0.02
12/12/2025,16,4,N,REGDN,4.17
12/12/2025,16,4,N,REGUP,0
12/12/2025,16,4,N,RRS,0
12/12/2025,16,3,N,ECRS,0.01
12/12/2025,16,3,N,NSPIN,0.02
12/12/2025,16,3,N,REGDN,4.49
12/12/2025,16,3,N,REGUP,0
12/12/2025,16,3,N,RRS,0
12/12/2025,16,2,N,ECRS,0.01
12/12/2025,16,2,N,NSPIN,0.03
12/12/2025,16,2,N,REGDN,3.41
12/12/2025,16,2,N,REGUP,0.05
12/12/2025,16,2,N,RRS,0
12/12/2025,16,1,N,ECRS,0.02
12/12/2025,16,1,N,NSPIN,0.07
12/12/2025,16,1,N,REGDN,3.37
12/12/2025,16,1,N,REGUP,0.01
12/12/2025,16,1,N,RRS,0.01
12/12/2025,17,4,N,ECRS,0.05
12/12/2025,17,4,N,NSPIN,0.19
12/12/2025,17,4,N,REGDN,2.56
12/12/2025,17,4,N,REGUP,0.35
12/12/2025,17,4,N,RRS,0.02
12/12/2025,17,3,N,ECRS,0.01
12/12/2025,17,3,N,NSPIN,0.04
12/12/2025,17,3,N,REGDN,5.83
12/12/2025,17,3,N,REGUP,0.03
12/12/2025,17,3,N,RRS,0.01
12/12/2025,17,2,N,ECRS,0
12/12/2025,17,2,N,NSPIN,0.01
12/12/2025,17,2,N,REGDN,6.49
12/12/2025,17,2,N,REGUP,0
12/12/2025,17,2,N,RRS,0
12/12/2025,17,1,N,ECRS,0
12/12/2025,17,1,N,NSPIN,0.01
12/12/2025,17,1,N,REGDN,7.04
12/12/2025,17,1,N,REGUP,0
12/12/2025,17,1,N,RRS,0
12/12/2025,18,4,N,ECRS,0.39
12/12/2025,18,4,N,NSPIN,1.67
12/12/2025,18,4,N,REGDN,0.75
12/12/2025,18,4,N,REGUP,0
12/12/2025,18,4,N,RRS,0.21
12/12/2025,18,3,N,ECRS,0.26
12/12/2025,18,3,N,NSPIN,1.26
12/12/2025,18,3,N,REGDN,1.01
12/12/2025,18,3,N,REGUP,0
12/12/2025,18,3,N,RRS,0.16
12/12/2025,18,2,N,ECRS,0.15
12/12/2025,18,2,N,NSPIN,1.12
12/12/2025,18,2,N,REGDN,1.37
12/12/2025,18,2,N,REGUP,0
12/12/2025,18,2,N,RRS,0.14
12/12/2025,18,1,N,ECRS,0.28
12/12/2025,18,1,N,NSPIN,1.15
12/12/2025,18,1,N,REGDN,1.55
12/12/2025,18,1,N,REGUP,0.02
12/12/2025,18,1,N,RRS,0.15
12/12/2025,19,4,N,ECRS,0.73
12/12/2025,19,4,N,NSPIN,2.94
12/12/2025,19,4,N,REGDN,0.18
12/12/2025,19,4,N,REGUP,0.31
12/12/2025,19,4,N,RRS,0.37
12/12/2025,19,3,N,ECRS,0.75
12/12/2025,19,3,N,NSPIN,3.02
12/12/2025,19,3,N,REGDN,0
12/12/2025,19,3,N,REGUP,0.19
12/12/2025,19,3,N,RRS,0.38
12/12/2025,19,2,N,ECRS,0.79
12/12/2025,19,2,N,NSPIN,3.16
12/12/2025,19,2,N,REGDN,0
12/12/2025,19,2,N,REGUP,0.22
12/12/2025,19,2,N,RRS,0.4
12/12/2025,19,1,N,ECRS,0.91
12/12/2025,19,1,N,NSPIN,3.63
12/12/2025,19,1,N,REGDN,0.02
12/12/2025,19,1,N,REGUP,0.11
12/12/2025,19,1,N,RRS,0.45
12/12/2025,20,4,N,ECRS,0.47
12/12/2025,20,4,N,NSPIN,2.03
12/12/2025,20,4,N,REGDN,0.17
12/12/2025,20,4,N,REGUP,0.21
12/12/2025,20,4,N,RRS,0.25
12/12/2025,20,3,N,ECRS,0.47
12/12/2025,20,3,N,NSPIN,2.17
12/12/2025,20,3,N,REGDN,0.27
12/12/2025,20,3,N,REGUP,0.27
12/12/2025,20,3,N,RRS,0.27
12/12/2025,20,2,N,ECRS,0.57
12/12/2025,20,2,N,NSPIN,2.28
12/12/2025,20,2,N,REGDN,0.2
12/12/2025,20,2,N,REGUP,0.31
12/12/2025,20,2,N,RRS,0.28
12/12/2025,20,1,N,ECRS,0.65
12/12/2025,20,1,N,NSPIN,2.59
12/12/2025,20,1,N,REGDN,0.22
12/12/2025,20,1,N,REGUP,0.38
12/12/2025,20,1,N,RRS,0.32
12/12/2025,21,4,N,ECRS,0.11
12/12/2025,21,4,N,NSPIN,0.43
12/12/2025,21,4,N,REGDN,0.13
12/12/2025,21,4,N,REGUP,0.13
12/12/2025,21,4,N,RRS,0.06
12/12/2025,21,3,N,ECRS,0.11
12/12/2025,21,3,N,NSPIN,0.46
12/12/2025,21,3,N,REGDN,0.1
12/12/2025,21,3,N,REGUP,0.03
12/12/2025,21,3,N,RRS,0.06
12/12/2025,21,2,N,ECRS,0.12
12/12/2025,21,2,N,NSPIN,0.48
12/12/2025,21,2,N,REGDN,0.1
12/12/2025,21,2,N,REGUP,0.05
12/12/2025,21,2,N,RRS,0.06
12/12/2025,21,1,N,ECRS,0.14
12/12/2025,21,1,N,NSPIN,0.53
12/12/2025,21,1,N,REGDN,0.08
12/12/2025,21,1,N,REGUP,0.2
12/12/2025,21,1,N,RRS,0.06
12/12/2025,22,4,N,ECRS,0.25
12/12/2025,22,4,N,NSPIN,1
12/12/2025,22,4,N,REGDN,0.4
12/12/2025,22,4,N,REGUP,0.11
12/12/2025,22,4,N,RRS,0.13
12/12/2025,22,3,N,ECRS,0.25
12/12/2025,22,3,N,NSPIN,1
12/12/2025,22,3,N,REGDN,0.21
12/12/2025,22,3,N,REGUP,0.17
12/12/2025,22,3,N,RRS,0.13
12/12/2025,22,2,N,ECRS,0.25
12/12/2025,22,2,N,NSPIN,1
12/12/2025,22,2,N,REGDN,0.14
12/12/2025,22,2,N,REGUP,0.17
12/12/2025,22,2,N,RRS,0.13
12/12/2025,22,1,N,ECRS,0.3
12/12/2025,22,1,N,NSPIN,1.19
12/12/2025,22,1,N,REGDN,0.3
12/12/2025,22,1,N,REGUP,0.13
12/12/2025,22,1,N,RRS,0.15
12/12/2025,23,4,N,ECRS,0.26
12/12/2025,23,4,N,NSPIN,1.03
12/12/2025,23,4,N,REGDN,0.04
12/12/2025,23,4,N,REGUP,0.07
12/12/2025,23,4,N,RRS,0.13
12/12/2025,23,3,N,ECRS,0.28
12/12/2025,23,3,N,NSPIN,1.1
12/12/2025,23,3,N,REGDN,0.04
12/12/2025,23,3,N,REGUP,0.1
12/12/2025,23,3,N,RRS,0.14
12/12/2025,23,2,N,ECRS,0.29
12/12/2025,23,2,N,NSPIN,1.16
12/12/2025,23,2,N,REGDN,0.04
12/12/2025,23,2,N,REGUP,0.16
12/12/2025,23,2,N,RRS,0.15
12/12/2025,23,1,N,ECRS,0.33
12/12/2025,23,1,N,NSPIN,1.33
12/12/2025,23,1,N,REGDN,0.05
12/12/2025,23,1,N,REGUP,0.28
12/12/2025,23,1,N,RRS,0.17
12/12/2025,24,4,N,ECRS,0.2
12/12/2025,24,4,N,NSPIN,0.96
12/12/2025,24,4,N,REGDN,0.16
12/12/2025,24,4,N,REGUP,0.04
12/12/2025,24,4,N,RRS,0.1
12/12/2025,24,3,N,ECRS,0.24
12/12/2025,24,3,N,NSPIN,0.96
12/12/2025,24,3,N,REGDN,0.23
12/12/2025,24,3,N,REGUP,0.06
12/12/2025,24,3,N,RRS,0.12
12/12/2025,24,2,N,ECRS,0.24
12/12/2025,24,2,N,NSPIN,0.97
12/12/2025,24,2,N,REGDN,0.23
12/12/2025,24,2,N,REGUP,0.07
12/12/2025,24,2,N,RRS,0.12
12/12/2025,24,1,N,ECRS,0.24
12/12/2025,24,1,N,NSPIN,0.98
12/12/2025,24,1,N,REGDN,0.23
12/12/2025,24,1,N,REGUP,0.16
12/12/2025,24,1,N,RRS,0.12
12/13/2025,1,4,N,ECRS,0.15
12/13/2025,1,4,N,NSPIN,0.81
12/13/2025,1,4,N,REGDN,0.14
12/13/2025,1,4,N,REGUP,0
12/13/2025,1,4,N,RRS,0.05
12/13/2025,1,3,N,ECRS,0.16
12/13/2025,1,3,N,NSPIN,0.8
12/13/2025,1,3,N,REGDN,0
12/13/2025,1,3,N,REGUP,0
12/13/2025,1,3,N,RRS,0.08
12/13/2025,1,2,N,ECRS,0.17
12/13/2025,1,2,N,NSPIN,0.78
12/13/2025,1,2,N,REGDN,0
12/13/2025,1,2,N,REGUP,0
12/13/2025,1,2,N,RRS,0.09
12/13/2025,1,1,N,ECRS,0.2
12/13/2025,1,1,N,NSPIN,0.84
12/13/2025,1,1,N,REGDN,0
12/13/2025,1,1,N,REGUP,0
12/13/2025,1,1,N,RRS,0.1
12/13/2025,2,4,N,ECRS,0.01
12/13/2025,2,4,N,NSPIN,0.89
12/13/2025,2,4,N,REGDN,0.14
12/13/2025,2,4,N,REGUP,0
12/13/2025,2,4,N,RRS,0.01
12/13/2025,2,3,N,ECRS,0.01
12/13/2025,2,3,N,NSPIN,0.89
12/13/2025,2,3,N,REGDN,0.13
12/13/2025,2,3,N,REGUP,0
12/13/2025,2,3,N,RRS,0.01
12/13/2025,2,2,N,ECRS,0.02
12/13/2025,2,2,N,NSPIN,0.92
12/13/2025,2,2,N,REGDN,0.13
12/13/2025,2,2,N,REGUP,0.01
12/13/2025,2,2,N,RRS,0.02
12/13/2025,2,1,N,ECRS,0.07
12/13/2025,2,1,N,NSPIN,0.88
12/13/2025,2,1,N,REGDN,0.14
12/13/2025,2,1,N,REGUP,0.01
12/13/2025,2,1,N,RRS,0.07
12/13/2025,3,4,N,ECRS,0.01
12/13/2025,3,4,N,NSPIN,0.81
12/13/2025,3,4,N,REGDN,0.2
12/13/2025,3,4,N,REGUP,0
12/13/2025,3,4,N,RRS,0.01
12/13/2025,3,3,N,ECRS,0.01
12/13/2025,3,3,N,NSPIN,0.81
12/13/2025,3,3,N,REGDN,0.1
12/13/2025,3,3,N,REGUP,0
12/13/2025,3,3,N,RRS,0.01
12/13/2025,3,2,N,ECRS,0
12/13/2025,3,2,N,NSPIN,0.83
12/13/2025,3,2,N,REGDN,0.03
12/13/2025,3,2,N,REGUP,0
12/13/2025,3,2,N,RRS,0
12/13/2025,3,1,N,ECRS,0.04
12/13/2025,3,1,N,NSPIN,0.81
12/13/2025,3,1,N,REGDN,0.06
12/13/2025,3,1,N,REGUP,0
12/13/2025,3,1,N,RRS,0.04
12/13/2025,4,4,N,ECRS,0.04
12/13/2025,4,4,N,NSPIN,0.95
12/13/2025,4,4,N,REGDN,0
12/13/2025,4,4,N,REGUP,0
12/13/2025,4,4,N,RRS,0.03
12/13/2025,4,3,N,ECRS,0.04
12/13/2025,4,3,N,NSPIN,0.94
12/13/2025,4,3,N,REGDN,0.51
12/13/2025,4,3,N,REGUP,0
12/13/2025,4,3,N,RRS,0.02
12/13/2025,4,2,N,ECRS,0.04
12/13/2025,4,2,N,NSPIN,0.94
12/13/2025,4,2,N,REGDN,0.41
12/13/2025,4,2,N,REGUP,0
12/13/2025,4,2,N,RRS,0.02
12/13/2025,4,1,N,ECRS,0.02
12/13/2025,4,1,N,NSPIN,0.96
12/13/2025,4,1,N,REGDN,0.34
12/13/2025,4,1,N,REGUP,0
12/13/2025,4,1,N,RRS,0.04
12/13/2025,5,4,N,ECRS,0.03
12/13/2025,5,4,N,NSPIN,0.97
12/13/2025,5,4,N,REGDN,0.57
12/13/2025,5,4,N,REGUP,0
12/13/2025,5,4,N,RRS,0.02
12/13/2025,5,3,N,ECRS,0.09
12/13/2025,5,3,N,NSPIN,0.97
12/13/2025,5,3,N,REGDN,0.63
12/13/2025,5,3,N,REGUP,0
12/13/2025,5,3,N,RRS,0.03
12/13/2025,5,2,N,ECRS,0.05
12/13/2025,5,2,N,NSPIN,0.97
12/13/2025,5,2,N,REGDN,0.59
12/13/2025,5,2,N,REGUP,0
12/13/2025,5,2,N,RRS,0.02
12/13/2025,5,1,N,ECRS,0.02
12/13/2025,5,1,N,NSPIN,0.98
12/13/2025,5,1,N,REGDN,0.46
12/13/2025,5,1,N,REGUP,0
12/13/2025,5,1,N,RRS,0.04
12/13/2025,6,4,N,ECRS,0
12/13/2025,6,4,N,NSPIN,1.14
12/13/2025,6,4,N,REGDN,0.01
12/13/2025,6,4,N,REGUP,0
12/13/2025,6,4,N,RRS,0.15
12/13/2025,6,3,N,ECRS,0
12/13/2025,6,3,N,NSPIN,1.06
12/13/2025,6,3,N,REGDN,0.35
12/13/2025,6,3,N,REGUP,0
12/13/2025,6,3,N,RRS,0.13
12/13/2025,6,2,N,ECRS,0
12/13/2025,6,2,N,NSPIN,1
12/13/2025,6,2,N,REGDN,0.35
12/13/2025,6,2,N,REGUP,0
12/13/2025,6,2,N,RRS,0.11
12/13/2025,6,1,N,ECRS,0.03
12/13/2025,6,1,N,NSPIN,1
12/13/2025,6,1,N,REGDN,0.4
12/13/2025,6,1,N,REGUP,0
12/13/2025,6,1,N,RRS,0.09
12/13/2025,7,4,N,ECRS,0.51
12/13/2025,7,4,N,NSPIN,2.04
12/13/2025,7,4,N,REGDN,0.36
12/13/2025,7,4,N,REGUP,0.5
12/13/2025,7,4,N,RRS,0.26
12/13/2025,7,3,N,ECRS,0.4
12/13/2025,7,3,N,NSPIN,1.59
12/13/2025,7,3,N,REGDN,0.29
12/13/2025,7,3,N,REGUP,0.14
12/13/2025,7,3,N,RRS,0.2
12/13/2025,7,2,N,ECRS,0.6
12/13/2025,7,2,N,NSPIN,2.4
12/13/2025,7,2,N,REGDN,0.14
12/13/2025,7,2,N,REGUP,0.36
12/13/2025,7,2,N,RRS,0.3
12/13/2025,7,1,N,ECRS,0.38
